date,state,positive
2020-06-17,WI,26129
2020-06-17,WA,28091
2020-06-17,VT,1129
2020-06-17,VI,73
2020-06-17,VA,55775
2020-06-17,UT,15344
2020-06-17,TX,96335
2020-06-17,TN,32143
2020-06-17,SD,6050
2020-06-17,SC,20556
2020-06-17,RI,16283
2020-06-17,PR,1486
2020-06-17,PA,79818
2020-06-17,OR,6098
2020-06-17,OK,8904
2020-06-17,OH,42422
2020-06-17,NY,385142
2020-06-17,NV,11842
2020-06-17,NM,10065
2020-06-17,NJ,168343
2020-06-17,NH,5364
2020-06-17,NE,17031
2020-06-17,ND,3160
2020-06-17,NC,46855
2020-06-17,MT,630
2020-06-17,MS,20641
2020-06-17,MP,30
2020-06-17,MO,16625
2020-06-17,MN,31296
2020-06-17,MI,66497
2020-06-17,ME,2836
2020-06-17,MD,62969
2020-06-17,MA,106151
2020-06-17,LA,48634
2020-06-17,KY,12995
2020-06-17,KS,11681
2020-06-17,IN,41013
2020-06-17,IL,135046
2020-06-17,ID,3540
2020-06-17,IA,24461
2020-06-17,HI,740
2020-06-17,GU,188
2020-06-17,GA,60030
2020-06-17,FL,80160
2020-06-17,DE,10444
2020-06-17,DC,9847
2020-06-17,CT,45429
2020-06-17,CO,29673
2020-06-17,CA,157015
2020-06-17,AZ,40924
2020-06-17,AR,13606
2020-06-17,AL,27312
2020-06-17,AK,701
2020-06-18,WY,1144
2020-06-18,WV,2418
2020-06-18,WI,26590
2020-06-18,WA,28585
2020-06-18,VT,1135
2020-06-18,VI,73
2020-06-18,VA,56238
2020-06-18,UT,15839
2020-06-18,TX,99851
2020-06-18,TN,32829
2020-06-18,SD,6109
2020-06-18,SC,21548
2020-06-18,RI,16354
2020-06-18,PR,1496
2020-06-18,PA,80236
2020-06-18,OR,6218
2020-06-18,OK,9354
2020-06-18,OH,43122
2020-06-18,NY,385760
2020-06-18,NV,12076
2020-06-18,NM,10153
2020-06-18,NJ,168771
2020-06-18,NH,5436
2020-06-18,NE,17226
2020-06-18,ND,3189
2020-06-18,NC,48188
2020-06-18,MT,655
2020-06-18,MS,20641
2020-06-18,MP,30
2020-06-18,MO,16908
2020-06-18,MN,31675
2020-06-18,MI,66798
2020-06-18,ME,2878
2020-06-18,MD,63229
2020-06-18,MA,106422
2020-06-18,LA,48634
2020-06-18,KY,13197
2020-06-18,KS,11681
2020-06-18,IN,41438
2020-06-18,IL,135639
2020-06-18,ID,3632
2020-06-18,IA,24854
2020-06-18,HI,744
2020-06-18,GU,193
2020-06-18,GA,60912
2020-06-18,FL,82854
2020-06-18,DE,10499
2020-06-18,DC,9903
2020-06-18,CT,45440
2020-06-18,CO,29901
2020-06-18,CA,161099
2020-06-18,AZ,43443
2020-06-18,AR,13928
2020-06-18,AL,28206
2020-06-18,AK,713
2020-06-19,WY,1173
2020-06-19,WV,2435
2020-06-19,WI,26913
2020-06-19,WA,29045
2020-06-19,VT,1143
2020-06-19,VI,74
2020-06-19,VA,56793
2020-06-19,UT,16425
2020-06-19,TX,103305
2020-06-19,TN,34017
2020-06-19,SD,6158
2020-06-19,SC,22631
2020-06-19,RI,16413
2020-06-19,PR,1499
2020-06-19,PA,80762
2020-06-19,OR,6366
2020-06-19,OK,9706
2020-06-19,OH,43731
2020-06-19,NY,386556
2020-06-19,NV,12486
2020-06-19,NM,10260
2020-06-19,NJ,169181
2020-06-19,NH,5450
2020-06-19,NE,17415
2020-06-19,ND,3221
2020-06-19,NC,49840
2020-06-19,MT,666
2020-06-19,MS,20641
2020-06-19,MP,30
2020-06-19,MO,17201
2020-06-19,MN,32031
2020-06-19,MI,67097
2020-06-19,ME,2913
2020-06-19,MD,63548
2020-06-19,MA,106650
2020-06-19,LA,48515
2020-06-19,KY,13454
2020-06-19,KS,12059
2020-06-19,IN,41746
2020-06-19,IL,136470
2020-06-19,ID,3743
2020-06-19,IA,25275
2020-06-19,HI,762
2020-06-19,GU,200
2020-06-19,GA,62009
2020-06-19,FL,86167
2020-06-19,DE,10611
2020-06-19,DC,9952
2020-06-19,CT,45557
2020-06-19,CO,30187
2020-06-19,CA,165416
2020-06-19,AZ,46689
2020-06-19,AR,14631
2020-06-19,AL,29002
2020-06-19,AK,729
2020-06-20,WY,1179
2020-06-20,WV,2486
2020-06-20,WI,27326
2020-06-20,WA,29587
2020-06-20,VT,1147
2020-06-20,VI,74
2020-06-20,VA,57443
2020-06-20,UT,17068
2020-06-20,TX,107735
2020-06-20,TN,34446
2020-06-20,SD,6225
2020-06-20,SC,23786
2020-06-20,RI,16449
2020-06-20,PR,1531
2020-06-20,PA,81266
2020-06-20,OR,6572
2020-06-20,OK,10037
2020-06-20,OH,44262
2020-06-20,NY,387272
2020-06-20,NV,12931
2020-06-20,NM,10430
2020-06-20,NJ,169548
2020-06-20,NH,5486
2020-06-20,NE,17591
2020-06-20,ND,3246
2020-06-20,NC,51389
2020-06-20,MT,698
2020-06-20,MS,20641
2020-06-20,MP,30
2020-06-20,MO,17590
2020-06-20,MN,32467
2020-06-20,MI,67545
2020-06-20,ME,2938
2020-06-20,MD,63956
2020-06-20,MA,106936
2020-06-20,LA,49385
2020-06-20,KY,13630
2020-06-20,KS,12059
2020-06-20,IN,42061
2020-06-20,IL,137104
2020-06-20,ID,3871
2020-06-20,IA,25496
2020-06-20,HI,789
2020-06-20,GU,222
2020-06-20,GA,63809
2020-06-20,FL,90169
2020-06-20,DE,10681
2020-06-20,DC,9984
2020-06-20,CT,45715
2020-06-20,CO,30349
2020-06-20,CA,169309
2020-06-20,AZ,49798
2020-06-20,AR,15142
2020-06-20,AL,29549
2020-06-20,AK,750
2020-06-21,WY,1197
2020-06-21,WV,2543
2020-06-21,WI,27615
2020-06-21,WA,30108
2020-06-21,VT,1159
2020-06-21,VI,76
2020-06-21,VA,57994
2020-06-21,UT,17462
2020-06-21,TX,111601
2020-06-21,TN,35102
2020-06-21,SD,6297
2020-06-21,SC,24693
2020-06-21,RI,16476
2020-06-21,PR,1533
2020-06-21,PA,81730
2020-06-21,OR,6750
2020-06-21,OK,10515
2020-06-21,OH,44808
2020-06-21,NY,387936
2020-06-21,NV,13205
2020-06-21,NM,10565
2020-06-21,NJ,169873
2020-06-21,NH,5518
2020-06-21,NE,17707
2020-06-21,ND,3283
2020-06-21,NC,52801
2020-06-21,MT,717
2020-06-21,MS,20641
2020-06-21,MP,30
2020-06-21,MO,18003
2020-06-21,MN,32920
2020-06-21,MI,67711
2020-06-21,ME,2957
2020-06-21,MD,64306
2020-06-21,MA,107061
2020-06-21,LA,49778
2020-06-21,KY,13750
2020-06-21,KS,12059
2020-06-21,IN,42423
2020-06-21,IL,137762
2020-06-21,ID,4006
2020-06-21,IA,25963
2020-06-21,HI,803
2020-06-21,GU,222
2020-06-21,GA,64701
2020-06-21,FL,94786
2020-06-21,DE,10775
2020-06-21,DC,10020
2020-06-21,CT,45755
2020-06-21,CO,30539
2020-06-21,CA,173824
2020-06-21,AZ,52390
2020-06-21,AR,15142
2020-06-21,AL,30021
2020-06-21,AK,761
2020-06-22,WY,1230
2020-06-22,WV,2552
2020-06-22,WI,27878
2020-06-22,WA,30423
2020-06-22,VT,1163
2020-06-22,VI,76
2020-06-22,VA,58465
2020-06-22,UT,17906
2020-06-22,TX,114881
2020-06-22,TN,35553
2020-06-22,SD,6326
2020-06-22,SC,25701
2020-06-22,RI,16535
2020-06-22,PR,1540
2020-06-22,PA,82186
2020-06-22,OR,6937
2020-06-22,OK,10733
2020-06-22,OH,45537
2020-06-22,NY,388488
2020-06-22,NV,13535
2020-06-22,NM,10694
2020-06-22,NJ,170159
2020-06-22,NH,5544
2020-06-22,NE,17810
2020-06-22,ND,3308
2020-06-22,NC,53605
2020-06-22,MT,740
2020-06-22,MS,22287
2020-06-22,MP,30
2020-06-22,MO,18143
2020-06-22,MN,33227
2020-06-22,MI,67957
2020-06-22,ME,2971
2020-06-22,MD,64603
2020-06-22,MA,107210
2020-06-22,LA,50239
2020-06-22,KY,13839
2020-06-22,KS,12465
2020-06-22,IN,42633
2020-06-22,IL,138224
2020-06-22,ID,4006
2020-06-22,IA,26051
2020-06-22,HI,814
2020-06-22,GU,224
2020-06-22,GA,65928
2020-06-22,FL,97537
2020-06-22,DE,10820
2020-06-22,DC,10058
2020-06-22,CT,45782
2020-06-22,CO,30705
2020-06-22,CA,178054
2020-06-22,AZ,54586
2020-06-22,AR,16083
2020-06-22,AL,30454
2020-06-22,AK,767
2020-06-23,WY,1254
2020-06-23,WV,2582
2020-06-23,WI,28175
2020-06-23,WA,30614
2020-06-23,VT,1165
2020-06-23,VI,76
2020-06-23,VA,58994
2020-06-23,UT,18300
2020-06-23,TX,120370
2020-06-23,TN,36303
2020-06-23,SD,6353
2020-06-23,SC,26613
2020-06-23,RI,16612
2020-06-23,PR,1550
2020-06-23,PA,82696
2020-06-23,OR,7083
2020-06-23,OK,11028
2020-06-23,OH,46127
2020-06-23,NY,389085
2020-06-23,NV,13997
2020-06-23,NM,10838
2020-06-23,NJ,170510
2020-06-23,NH,5558
2020-06-23,NE,17957
2020-06-23,ND,3315
2020-06-23,NC,54453
2020-06-23,MT,743
2020-06-23,MS,22898
2020-06-23,MP,30
2020-06-23,MO,18143
2020-06-23,MN,33469
2020-06-23,MI,68197
2020-06-23,ME,2994
2020-06-23,MD,65007
2020-06-23,MA,107439
2020-06-23,LA,51595
2020-06-23,KY,14141
2020-06-23,KS,12465
2020-06-23,IN,42871
2020-06-23,IL,138825
2020-06-23,ID,4254
2020-06-23,IA,26373
2020-06-23,HI,816
2020-06-23,GU,225
2020-06-23,GA,67678
2020-06-23,FL,101335
2020-06-23,DE,10847
2020-06-23,DC,10094
2020-06-23,CT,45899
2020-06-23,CO,30893
2020-06-23,CA,183073
2020-06-23,AZ,58179
2020-06-23,AR,16678
2020-06-23,AL,31097
2020-06-23,AK,783
2020-06-24,WY,1282
2020-06-24,WV,2629
2020-06-24,WI,28641
2020-06-24,WA,31338
2020-06-24,VT,1185
2020-06-24,VI,78
2020-06-24,VA,59514
2020-06-24,UT,18784
2020-06-24,TX,125921
2020-06-24,TN,37235
2020-06-24,SD,6419
2020-06-24,SC,27897
2020-06-24,RI,16663
2020-06-24,PR,1577
2020-06-24,PA,83191
2020-06-24,OR,7274
2020-06-24,OK,11510
2020-06-24,OH,46759
2020-06-24,NY,389666
2020-06-24,NV,14592
2020-06-24,NM,10990
2020-06-24,NJ,170706
2020-06-24,NH,5571
2020-06-24,NE,18092
2020-06-24,ND,3356
2020-06-24,NC,56174
2020-06-24,MT,766
2020-06-24,MS,23424
2020-06-24,MP,30
2020-06-24,MO,18868
2020-06-24,MN,33763
2020-06-24,MI,68555
2020-06-24,ME,3017
2020-06-24,MD,65337
2020-06-24,MA,107611
2020-06-24,LA,52477
2020-06-24,KY,14363
2020-06-24,KS,12970
2020-06-24,IN,43140
2020-06-24,IL,139540
2020-06-24,ID,4402
2020-06-24,IA,26705
2020-06-24,HI,819
2020-06-24,GU,231
2020-06-24,GA,69381
2020-06-24,FL,106806
2020-06-24,DE,10889
2020-06-24,DC,10128
2020-06-24,CT,45913
2020-06-24,CO,31155
2020-06-24,CA,190222
2020-06-24,AZ,59974
2020-06-24,AR,17375
2020-06-24,AL,32064
2020-06-24,AK,797
2020-06-25,WY,1326
2020-06-25,WV,2661
2020-06-25,WI,29105
2020-06-25,WA,31958
2020-06-25,VT,1192
2020-06-25,VI,80
2020-06-25,VA,59946
2020-06-25,UT,19374
2020-06-25,TX,131917
2020-06-25,TN,38034
2020-06-25,SD,6479
2020-06-25,SC,29022
2020-06-25,RI,16708
2020-06-25,PR,1579
2020-06-25,PA,83770
2020-06-25,OR,7444
2020-06-25,OK,11948
2020-06-25,OH,47651
2020-06-25,NY,390415
2020-06-25,NV,15479
2020-06-25,NM,11192
2020-06-25,NJ,171030
2020-06-25,NH,5598
2020-06-25,NE,18221
2020-06-25,ND,3388
2020-06-25,NC,57183
2020-06-25,MT,803
2020-06-25,MS,24516
2020-06-25,MP,30
2020-06-25,MO,19421
2020-06-25,MN,34123
2020-06-25,MI,68989
2020-06-25,ME,3070
2020-06-25,MD,65777
2020-06-25,MA,107837
2020-06-25,LA,53415
2020-06-25,KY,14617
2020-06-25,KS,12970
2020-06-25,IN,43655
2020-06-25,IL,140434
2020-06-25,ID,4645
2020-06-25,IA,27197
2020-06-25,HI,835
2020-06-25,GU,245
2020-06-25,GA,71095
2020-06-25,FL,111797
2020-06-25,DE,10980
2020-06-25,DC,10159
2020-06-25,CT,45994
2020-06-25,CO,31479
2020-06-25,CA,195571
2020-06-25,AZ,63030
2020-06-25,AR,18062
2020-06-25,AL,33206
2020-06-25,AK,821
2020-06-26,WY,1368
2020-06-26,WV,2712
2020-06-26,WI,29668
2020-06-26,WA,32634
2020-06-26,VT,1199
2020-06-26,VI,81
2020-06-26,VA,60570
2020-06-26,UT,20050
2020-06-26,TX,137624
2020-06-26,TN,39444
2020-06-26,SD,6535
2020-06-26,SC,30335
2020-06-26,RI,16777
2020-06-26,PR,1583
2020-06-26,PA,84370
2020-06-26,OR,7568
2020-06-26,OK,12343
2020-06-26,OH,48638
2020-06-26,NY,391220
2020-06-26,NV,15860
2020-06-26,NM,11408
2020-06-26,NJ,171449
2020-06-26,NH,5671
2020-06-26,NE,18346
2020-06-26,ND,3416
2020-06-26,NC,58818
2020-06-26,MT,829
2020-06-26,MS,25066
2020-06-26,MP,30
2020-06-26,MO,19914
2020-06-26,MN,34616
2020-06-26,MI,69329
2020-06-26,ME,3102
2020-06-26,MD,66115
2020-06-26,MA,108070
2020-06-26,LA,54769
2020-06-26,KY,14859
2020-06-26,KS,13538
2020-06-26,IN,44140
2020-06-26,IL,141344
2020-06-26,ID,4865
2020-06-26,IA,27686
2020-06-26,HI,850
2020-06-26,GU,248
2020-06-26,GA,72995
2020-06-26,FL,120611
2020-06-26,DE,11017
2020-06-26,DC,10185
2020-06-26,CT,46059
2020-06-26,CO,31796
2020-06-26,CA,200461
2020-06-26,AZ,66548
2020-06-26,AR,18062
2020-06-26,AL,34183
2020-06-26,AK,839
2020-06-27,WY,1392
2020-06-27,WV,2761
2020-06-27,WI,30227
2020-06-27,WA,33295
2020-06-27,VT,1201
2020-06-27,VI,81
2020-06-27,VA,61247
2020-06-27,UT,20628
2020-06-27,TX,143366
2020-06-27,TN,40172
2020-06-27,SD,6626
2020-06-27,SC,31939
2020-06-27,RI,16813
2020-06-27,PR,1602
2020-06-27,PA,84370
2020-06-27,OR,7818
2020-06-27,OK,12642
2020-06-27,OH,49455
2020-06-27,NY,391923
2020-06-27,NV,16339
2020-06-27,NM,11619
2020-06-27,NJ,171762
2020-06-27,NH,5671
2020-06-27,NE,18524
2020-06-27,ND,3453
2020-06-27,NC,60537
2020-06-27,MT,852
2020-06-27,MS,25531
2020-06-27,MP,30
2020-06-27,MO,20261
2020-06-27,MN,35033
2020-06-27,MI,69679
2020-06-27,ME,3154
2020-06-27,MD,66450
2020-06-27,MA,108443
2020-06-27,LA,54769
2020-06-27,KY,14859
2020-06-27,KS,13538
2020-06-27,IN,44575
2020-06-27,IL,142130
2020-06-27,ID,5148
2020-06-27,IA,28012
2020-06-27,HI,866
2020-06-27,GU,248
2020-06-27,GA,74985
2020-06-27,FL,130145
2020-06-27,DE,11091
2020-06-27,DC,10216
2020-06-27,CT,46206
2020-06-27,CO,32022
2020-06-27,CA,206433
2020-06-27,AZ,70051
2020-06-27,AR,18740
2020-06-27,AL,35083
2020-06-27,AK,858
2020-06-28,WY,1417
2020-06-28,WV,2817
2020-06-28,WI,30707
2020-06-28,WA,33921
2020-06-28,VT,1204
2020-06-28,VI,81
2020-06-28,VA,61736
2020-06-28,UT,21100
2020-06-28,TX,148723
2020-06-28,TN,40172
2020-06-28,SD,6681
2020-06-28,SC,33320
2020-06-28,RI,16835
2020-06-28,PR,1624
2020-06-28,PA,85496
2020-06-28,OR,8094
2020-06-28,OK,12944
2020-06-28,OH,50309
2020-06-28,NY,392539
2020-06-28,NV,17160
2020-06-28,NM,11809
2020-06-28,NJ,172093
2020-06-28,NH,5717
2020-06-28,NE,18775
2020-06-28,ND,3488
2020-06-28,NC,62142
2020-06-28,MT,863
2020-06-28,MS,25892
2020-06-28,MP,30
2020-06-28,MO,20575
2020-06-28,MN,35549
2020-06-28,MI,69946
2020-06-28,ME,3191
2020-06-28,MD,66777
2020-06-28,MA,108667
2020-06-28,LA,56236
2020-06-28,KY,15232
2020-06-28,KS,13538
2020-06-28,IN,44930
2020-06-28,IL,142776
2020-06-28,ID,5319
2020-06-28,IA,28489
2020-06-28,HI,872
2020-06-28,GU,248
2020-06-28,GA,77210
2020-06-28,FL,138499
2020-06-28,DE,11226
2020-06-28,DC,10248
2020-06-28,CT,46303
2020-06-28,CO,32307
2020-06-28,CA,211243
2020-06-28,AZ,73908
2020-06-28,AR,19310
2020-06-28,AL,35441
2020-06-28,AK,887
2020-06-29,WY,1450
2020-06-29,WV,2870
2020-06-29,WI,31033
2020-06-29,WA,34414
2020-06-29,VT,1210
2020-06-29,VI,81
2020-06-29,VA,62189
2020-06-29,UT,21664
2020-06-29,TX,153011
2020-06-29,TN,42297
2020-06-29,SD,6716
2020-06-29,SC,34644
2020-06-29,RI,16871
2020-06-29,PR,1638
2020-06-29,PA,85988
2020-06-29,OR,8341
2020-06-29,OK,13172
2020-06-29,OH,51046
2020-06-29,NY,392930
2020-06-29,NV,17894
2020-06-29,NM,11982
2020-06-29,NJ,172199
2020-06-29,NH,5760
2020-06-29,NE,18899
2020-06-29,ND,3534
2020-06-29,NC,63484
2020-06-29,MT,919
2020-06-29,MS,26567
2020-06-29,MP,30
2020-06-29,MO,21043
2020-06-29,MN,35861
2020-06-29,MI,70223
2020-06-29,ME,3219
2020-06-29,MD,67254
2020-06-29,MA,108768
2020-06-29,LA,57081
2020-06-29,KY,15347
2020-06-29,KS,14443
2020-06-29,IN,45228
2020-06-29,IL,143514
2020-06-29,ID,5319
2020-06-29,IA,28782
2020-06-29,HI,899
2020-06-29,GU,255
2020-06-29,GA,79417
2020-06-29,FL,143862
2020-06-29,DE,11376
2020-06-29,DC,10292
2020-06-29,CT,46362
2020-06-29,CO,32511
2020-06-29,CA,219252
2020-06-29,AZ,74533
2020-06-29,AR,20257
2020-06-29,AL,37175
2020-06-29,AK,908
2020-06-30,WY,1487
2020-06-30,WV,2905
2020-06-30,WI,31662
2020-06-30,WA,34680
2020-06-30,VT,1210
2020-06-30,VI,84
2020-06-30,VA,62787
2020-06-30,UT,22217
2020-06-30,TX,159986
2020-06-30,TN,43509
2020-06-30,SD,6764
2020-06-30,SC,36399
2020-06-30,RI,16911
2020-06-30,PR,1693
2020-06-30,PA,86606
2020-06-30,OR,8485
2020-06-30,OK,13757
2020-06-30,OH,51789
2020-06-30,NY,393454
2020-06-30,NV,18456
2020-06-30,NM,12147
2020-06-30,NJ,172637
2020-06-30,NH,5760
2020-06-30,NE,19042
2020-06-30,ND,3572
2020-06-30,NC,64670
2020-06-30,MT,967
2020-06-30,MS,27247
2020-06-30,MP,30
2020-06-30,MO,21551
2020-06-30,MN,36303
2020-06-30,MI,70728
2020-06-30,ME,3253
2020-06-30,MD,67559
2020-06-30,MA,108882
2020-06-30,LA,58095
2020-06-30,KY,15624
2020-06-30,KS,14443
2020-06-30,IN,45594
2020-06-30,IL,144238
2020-06-30,ID,5752
2020-06-30,IA,29007
2020-06-30,HI,900
2020-06-30,GU,259
2020-06-30,GA,81291
2020-06-30,FL,149889
2020-06-30,DE,11474
2020-06-30,DC,10327
2020-06-30,CT,46514
2020-06-30,CO,32715
2020-06-30,CA,228732
2020-06-30,AZ,79215
2020-06-30,AR,20777
2020-06-30,AL,38045
2020-06-30,AK,944
2020-07-01,WY,1514
2020-07-01,WV,2932
2020-07-01,WI,32225
2020-07-01,WA,35669
2020-07-01,VT,1212
2020-07-01,VI,90
2020-07-01,VA,63203
2020-07-01,UT,22716
2020-07-01,TX,168062
2020-07-01,TN,45315
2020-07-01,SD,6826
2020-07-01,SC,37919
2020-07-01,RI,16976
2020-07-01,PR,1729
2020-07-01,PA,87242
2020-07-01,OR,8656
2020-07-01,OK,14112
2020-07-01,OH,52865
2020-07-01,NY,394079
2020-07-01,NV,19101
2020-07-01,NM,12276
2020-07-01,NJ,172936
2020-07-01,NH,5782
2020-07-01,NE,19177
2020-07-01,ND,3611
2020-07-01,NC,66513
2020-07-01,MT,1016
2020-07-01,MS,27900
2020-07-01,MP,30
2020-07-01,MO,21927
2020-07-01,MN,36716
2020-07-01,MI,71089
2020-07-01,ME,3294
2020-07-01,MD,67918
2020-07-01,MA,109143
2020-07-01,LA,60178
2020-07-01,KY,15842
2020-07-01,KS,14990
2020-07-01,IN,45952
2020-07-01,IL,145066
2020-07-01,ID,6117
2020-07-01,IA,29451
2020-07-01,HI,917
2020-07-01,GU,267
2020-07-01,GA,84237
2020-07-01,FL,156434
2020-07-01,DE,11510
2020-07-01,DC,10365
2020-07-01,CT,46572
2020-07-01,CO,33029
2020-07-01,CA,236139
2020-07-01,AZ,84092
2020-07-01,AR,21197
2020-07-01,AL,38962
2020-07-01,AK,982
2020-07-02,WY,1550
2020-07-02,WV,3053
2020-07-02,WI,32809
2020-07-02,WA,36589
2020-07-02,VT,1229
2020-07-02,VI,92
2020-07-02,VA,63735
2020-07-02,UT,23270
2020-07-02,TX,175977
2020-07-02,TN,46890
2020-07-02,SD,6893
2020-07-02,SC,39701
2020-07-02,RI,17035
2020-07-02,PR,1767
2020-07-02,PA,88074
2020-07-02,OR,8931
2020-07-02,OK,14539
2020-07-02,OH,54166
2020-07-02,NY,394954
2020-07-02,NV,19733
2020-07-02,NM,12520
2020-07-02,NJ,173404
2020-07-02,NH,5802
2020-07-02,NE,19310
2020-07-02,ND,3654
2020-07-02,NC,68142
2020-07-02,MT,1083
2020-07-02,MS,28770
2020-07-02,MP,30
2020-07-02,MO,22283
2020-07-02,MN,37210
2020-07-02,MI,71678
2020-07-02,ME,3328
2020-07-02,MD,68423
2020-07-02,MA,109338
2020-07-02,LA,61561
2020-07-02,KY,16079
2020-07-02,KS,14990
2020-07-02,IN,46387
2020-07-02,IL,145935
2020-07-02,ID,6370
2020-07-02,IA,30209
2020-07-02,HI,926
2020-07-02,GU,280
2020-07-02,GA,87709
2020-07-02,FL,165876
2020-07-02,DE,11731
2020-07-02,DC,10390
2020-07-02,CT,46646
2020-07-02,CO,33352
2020-07-02,CA,242547
2020-07-02,AZ,87425
2020-07-02,AR,22075
2020-07-02,AL,40111
2020-07-02,AK,1020
2020-07-03,WY,1582
2020-07-03,WV,3126
2020-07-03,WI,33431
2020-07-03,WA,37473
2020-07-03,VT,1238
2020-07-03,VI,98
2020-07-03,VA,64393
2020-07-03,UT,23866
2020-07-03,TX,183532
2020-07-03,TN,48712
2020-07-03,SD,6978
2020-07-03,SC,41532
2020-07-03,RI,17057
2020-07-03,PR,1791
2020-07-03,PA,88741
2020-07-03,OR,9294
2020-07-03,OK,15065
2020-07-03,OH,55257
2020-07-03,NY,395872
2020-07-03,NV,20718
2020-07-03,NM,12776
2020-07-03,NJ,173839
2020-07-03,NH,5822
2020-07-03,NE,19452
2020-07-03,ND,3717
2020-07-03,NC,70241
2020-07-03,MT,1128
2020-07-03,MS,28770
2020-07-03,MP,31
2020-07-03,MO,22830
2020-07-03,MN,37624
2020-07-03,MI,72175
2020-07-03,ME,3373
2020-07-03,MD,68961
2020-07-03,MA,109628
2020-07-03,LA,63289
2020-07-03,KY,16376
2020-07-03,KS,15919
2020-07-03,IN,46915
2020-07-03,IL,146872
2020-07-03,ID,6593
2020-07-03,IA,30429
2020-07-03,HI,946
2020-07-03,GU,286
2020-07-03,GA,90493
2020-07-03,FL,175200
2020-07-03,DE,11923
2020-07-03,DC,10435
2020-07-03,CT,46717
2020-07-03,CO,33619
2020-07-03,CA,248235
2020-07-03,AZ,91858
2020-07-03,AR,22622
2020-07-03,AL,41865
2020-07-03,AK,1065
2020-07-04,WY,1606
2020-07-04,WV,3141
2020-07-04,WI,34207
2020-07-04,WA,38361
2020-07-04,VT,1240
2020-07-04,VI,111
2020-07-04,VA,65109
2020-07-04,UT,24542
2020-07-04,TX,191790
2020-07-04,TN,50140
2020-07-04,SD,7028
2020-07-04,SC,43386
2020-07-04,RI,17084
2020-07-04,PR,1817
2020-07-04,PA,89375
2020-07-04,OR,9636
2020-07-04,OK,15645
2020-07-04,OH,56183
2020-07-04,NY,396598
2020-07-04,NV,21575
2020-07-04,NM,13063
2020-07-04,NJ,174162
2020-07-04,NH,5857
2020-07-04,NE,19660
2020-07-04,ND,3774
2020-07-04,NC,71654
2020-07-04,MT,1167
2020-07-04,MS,30674
2020-07-04,MP,31
2020-07-04,MO,23215
2020-07-04,MN,37624
2020-07-04,MI,72581
2020-07-04,ME,3397
2020-07-04,MD,69341
2020-07-04,MA,109838
2020-07-04,LA,63289
2020-07-04,KY,16376
2020-07-04,KS,15919
2020-07-04,IN,47432
2020-07-04,IL,147734
2020-07-04,ID,6994
2020-07-04,IA,31041
2020-07-04,HI,975
2020-07-04,GU,288
2020-07-04,GA,93319
2020-07-04,FL,186530
2020-07-04,DE,11996
2020-07-04,DC,10447
2020-07-04,CT,46717
2020-07-04,CO,33866
2020-07-04,CA,257388
2020-07-04,AZ,94553
2020-07-04,AR,23209
2020-07-04,AL,42862
2020-07-04,AK,1114
2020-07-05,WY,1634
2020-07-05,WV,3262
2020-07-05,WI,34740
2020-07-05,WA,38814
2020-07-05,VT,1251
2020-07-05,VI,111
2020-07-05,VA,65748
2020-07-05,UT,24952
2020-07-05,TX,195239
2020-07-05,TN,51431
2020-07-05,SD,7063
2020-07-05,SC,44847
2020-07-05,RI,17108
2020-07-05,PR,1846
2020-07-05,PA,89854
2020-07-05,OR,9930
2020-07-05,OK,15928
2020-07-05,OH,57151
2020-07-05,NY,397131
2020-07-05,NV,22418
2020-07-05,NM,13256
2020-07-05,NJ,174544
2020-07-05,NH,5857
2020-07-05,NE,19827
2020-07-05,ND,3810
2020-07-05,NC,72983
2020-07-05,MT,1212
2020-07-05,MS,30900
2020-07-05,MP,31
2020-07-05,MO,23436
2020-07-05,MN,38136
2020-07-05,MI,72941
2020-07-05,ME,3415
2020-07-05,MD,69632
2020-07-05,MA,109974
2020-07-05,LA,65226
2020-07-05,KY,16376
2020-07-05,KS,15919
2020-07-05,IN,48008
2020-07-05,IL,148373
2020-07-05,ID,7370
2020-07-05,IA,31353
2020-07-05,HI,999
2020-07-05,GU,288
2020-07-05,GA,95516
2020-07-05,FL,196386
2020-07-05,DE,12128
2020-07-05,DC,10482
2020-07-05,CT,46717
2020-07-05,CO,34065
2020-07-05,CA,265985
2020-07-05,AZ,98089
2020-07-05,AR,23209
2020-07-05,AL,43953
2020-07-05,AK,1141
2020-07-06,WY,1675
2020-07-06,WV,3442
2020-07-06,WI,35230
2020-07-06,WA,39055
2020-07-06,VT,1253
2020-07-06,VI,112
2020-07-06,VA,66102
2020-07-06,UT,25469
2020-07-06,TX,200557
2020-07-06,TN,52155
2020-07-06,SD,7105
2020-07-06,SC,46380
2020-07-06,RI,17163
2020-07-06,PR,2071
2020-07-06,PA,90304
2020-07-06,OR,10230
2020-07-06,OK,16362
2020-07-06,OH,57956
2020-07-06,NY,397649
2020-07-06,NV,22909
2020-07-06,NM,13507
2020-07-06,NJ,174777
2020-07-06,NH,5897
2020-07-06,NE,19929
2020-07-06,ND,3843
2020-07-06,NC,74529
2020-07-06,MT,1249
2020-07-06,MS,31257
2020-07-06,MP,31
2020-07-06,MO,23856
2020-07-06,MN,38569
2020-07-06,MI,73269
2020-07-06,ME,3423
2020-07-06,MD,69904
2020-07-06,MA,110137
2020-07-06,LA,66327
2020-07-06,KY,17152
2020-07-06,KS,16901
